City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
524,Creel,MX,2022-05-07 22:17:34,27.75,-107.6333,76.01,15,0,18.66,clear sky
525,Acapulco,MX,2022-05-07 22:14:09,16.8634,-99.8901,84.02,70,100,9.22,overcast clouds
526,Kuching,MY,2022-05-07 22:17:34,1.55,110.3333,77.22,100,20,0.0,few clouds
527,Myitkyina,MM,2022-05-07 22:17:35,25.3833,97.4,70.27,86,27,2.3,scattered clouds
528,Catamarca,AR,2022-05-07 22:17:36,-28.4696,-65.7852,71.78,46,22,8.01,few clouds
529,Ebeltoft,DK,2022-05-07 22:17:36,56.1944,10.6821,42.82,87,8,9.22,clear sky
530,Broken Hill,AU,2022-05-07 22:17:37,-31.95,141.4333,49.08,81,0,6.89,clear sky
531,Deming,US,2022-05-07 22:17:38,32.2687,-107.7586,91.29,4,40,21.85,haze
532,Sandusky,US,2022-05-07 22:13:14,41.3501,-83.1332,60.76,51,1,5.99,clear sky
533,Darasun,RU,2022-05-07 22:17:38,51.6667,114.0,44.33,61,51,3.27,broken clouds
534,Lensk,RU,2022-05-07 22:17:39,60.7253,114.9278,43.57,92,100,13.87,moderate rain
535,La Sarre,CA,2022-05-07 22:15:00,48.8002,-79.1996,55.72,28,3,4.09,clear sky
536,Manaure,CO,2022-05-07 22:17:40,11.7751,-72.4445,84.61,63,100,15.86,overcast clouds
537,Gayeri,BF,2022-05-07 22:17:40,12.6497,0.4931,93.7,27,100,13.6,overcast clouds
538,Mnogovershinnyy,RU,2022-05-07 22:17:41,53.9353,139.9242,35.78,85,93,2.82,overcast clouds
539,Ugoofaaru,MV,2022-05-07 22:17:41,5.6667,73.0,84.94,70,93,13.78,overcast clouds
540,Mvangue,CM,2022-05-07 22:17:42,2.9667,11.5167,68.65,99,100,3.31,overcast clouds
541,Praia,CV,2022-05-07 22:17:42,14.9215,-23.5087,72.14,73,40,19.57,scattered clouds
542,Jiuquan,CN,2022-05-07 22:17:43,39.7432,98.5174,53.29,31,76,4.25,broken clouds
543,Viamao,BR,2022-05-07 22:17:44,-30.0811,-51.0233,63.39,92,0,4.61,clear sky
544,Meulaboh,ID,2022-05-07 22:17:44,4.1363,96.1285,76.32,90,100,4.38,light rain
545,Socorro,US,2022-05-07 22:17:45,31.6546,-106.3033,96.01,5,0,19.57,clear sky
546,Katobu,ID,2022-05-07 22:17:45,-4.9408,122.5276,76.35,91,100,5.73,overcast clouds
547,Hurghada,EG,2022-05-07 22:13:37,27.2574,33.8129,73.44,26,9,12.57,clear sky
548,Bongandanga,CD,2022-05-07 22:18:27,1.5,21.05,73.0,88,77,3.06,broken clouds
549,Kungurtug,RU,2022-05-07 22:18:28,50.5994,97.5228,45.19,49,95,1.74,overcast clouds
550,Verkhnevilyuysk,RU,2022-05-07 22:19:29,63.4453,120.3167,37.51,86,99,7.16,overcast clouds
551,Orlik,RU,2022-05-07 22:19:30,52.5178,99.825,40.77,65,28,2.06,scattered clouds
552,Haikou,CN,2022-05-07 22:16:49,20.0458,110.3417,73.53,100,100,4.47,mist
553,Gornyy,RU,2022-05-07 22:19:31,55.1153,83.9059,30.87,45,10,10.33,clear sky
554,Mahanoro,MG,2022-05-07 22:19:31,-19.9,48.8,72.5,93,10,4.47,clear sky
555,Morro Da Fumaca,BR,2022-05-07 22:19:32,-28.6508,-49.21,59.07,82,0,3.58,clear sky
556,Yulara,AU,2022-05-07 22:19:33,-25.2406,130.9889,44.44,57,0,8.05,clear sky
557,Westport,US,2022-05-07 22:19:34,41.1415,-73.3579,50.61,80,100,19.57,moderate rain
558,Naze,JP,2022-05-07 22:19:34,28.3667,129.4833,70.72,81,100,7.87,overcast clouds
559,Constitucion,CL,2022-05-07 22:19:35,-35.3333,-72.4167,55.17,77,3,11.03,clear sky
560,Tezu,IN,2022-05-07 22:19:36,27.9167,96.1667,70.32,82,39,4.29,scattered clouds
561,Mitsamiouli,KM,2022-05-07 22:19:36,-11.3847,43.2844,80.89,77,15,4.74,few clouds
562,Orlovskiy,RU,2022-05-07 22:19:37,46.8714,42.0592,45.7,47,100,7.9,overcast clouds
563,Snasa,NO,2022-05-07 22:19:37,64.2457,12.3778,34.52,98,100,9.64,snow
564,Ahuimanu,US,2022-05-07 22:19:38,21.4447,-157.8378,80.31,67,100,16.11,light rain
565,Warrington,GB,2022-05-07 22:19:26,53.3925,-2.5802,55.8,81,20,9.22,few clouds
566,Barkhan,PK,2022-05-07 22:19:39,29.8977,69.5256,77.13,15,0,4.09,clear sky
567,Bull Savanna,JM,2022-05-07 22:19:40,17.8868,-77.5902,80.28,71,22,12.33,few clouds
568,Hidalgotitlan,MX,2022-05-07 22:19:40,17.7833,-94.6333,87.82,21,86,7.02,overcast clouds
569,Erdenet,MN,2022-05-07 22:19:41,49.0333,104.0833,43.03,63,2,6.58,clear sky
570,Conakry,GN,2022-05-07 22:18:54,9.538,-13.6773,84.27,79,40,6.91,scattered clouds
571,Bangassou,CF,2022-05-07 22:19:42,4.7413,22.8184,69.48,99,100,2.64,light rain
572,Mahibadhoo,MV,2022-05-07 22:19:42,3.7833,72.9667,84.0,77,100,13.51,overcast clouds
573,Solnechnyy,RU,2022-05-07 22:19:43,50.7214,136.6319,37.74,72,100,9.66,overcast clouds
574,Ouadda,CF,2022-05-07 22:19:43,8.0777,22.4007,71.51,79,100,3.8,overcast clouds
575,Ulcinj,ME,2022-05-07 22:19:44,41.9294,19.2244,61.99,85,100,4.81,overcast clouds
576,Zhob,PK,2022-05-07 22:19:45,31.3411,69.4481,75.45,20,0,2.71,clear sky
577,San Roque,ES,2022-05-07 22:19:45,36.2107,-5.3842,63.43,88,75,8.05,broken clouds
578,Noyabrsk,RU,2022-05-07 22:19:46,63.1994,75.4507,11.59,94,50,7.7,scattered clouds
579,Auki,SB,2022-05-07 22:19:46,-8.7676,160.7034,81.64,79,99,5.35,overcast clouds
580,Riberalta,BO,2022-05-07 22:19:47,-10.9833,-66.1,84.4,65,6,0.0,clear sky
581,Lehola,EE,2022-05-07 22:19:48,59.2925,24.3279,42.94,87,0,9.22,clear sky
582,Presidente Medici,BR,2022-05-07 22:19:48,-11.1753,-61.9014,77.23,80,3,2.53,clear sky
583,New Richmond,US,2022-05-07 22:19:34,45.123,-92.5366,72.84,20,0,14.97,clear sky
584,Portales,US,2022-05-07 22:19:01,34.1862,-103.3344,100.33,5,77,15.1,broken clouds
585,Kerema,PG,2022-05-07 22:19:49,-7.9631,145.7785,80.04,85,100,3.47,overcast clouds
586,Aparecida,BR,2022-05-07 22:19:57,-22.8469,-45.2297,67.69,77,75,1.14,broken clouds
587,Eureka,US,2022-05-07 22:15:25,40.8021,-124.1637,57.74,82,38,12.41,scattered clouds
588,Bima,ID,2022-05-07 22:19:58,-8.4667,118.7167,77.58,94,47,3.98,scattered clouds
589,Kloulklubed,PW,2022-05-07 22:19:58,7.0419,134.2556,77.5,77,100,17.34,light rain
590,Nanning,CN,2022-05-07 22:19:59,22.8167,108.3167,68.45,94,100,9.06,overcast clouds
591,Hobyo,SO,2022-05-07 22:19:59,5.3505,48.5268,82.87,78,30,22.32,light rain
592,Mandali,IQ,2022-05-07 22:20:00,33.7499,45.5541,67.93,27,5,2.33,clear sky
593,Valdivia,CL,2022-05-07 22:20:01,-39.8142,-73.2459,57.29,91,11,2.46,few clouds
594,Catemaco,MX,2022-05-07 22:20:01,18.4167,-95.1167,97.0,31,71,7.0,broken clouds
595,Awbari,LY,2022-05-07 22:18:48,26.5921,12.7805,73.92,16,0,8.28,clear sky
596,Grand-Santi,GF,2022-05-07 22:21:03,4.25,-54.3833,74.53,98,96,2.86,overcast clouds
597,Nichinan,JP,2022-05-07 22:19:49,31.6,131.3667,65.88,85,90,5.1,overcast clouds
598,Mildura,AU,2022-05-07 22:21:04,-34.2,142.15,51.76,100,100,3.44,overcast clouds
599,Rawson,AR,2022-05-07 22:21:05,-43.3002,-65.1023,72.25,36,40,7.36,scattered clouds
600,Banda Aceh,ID,2022-05-07 22:21:05,5.5577,95.3222,79.65,80,100,7.07,light rain
601,Araouane,ML,2022-05-07 22:21:06,18.9048,-3.5265,89.11,12,0,12.66,clear sky
602,Ialibu,PG,2022-05-07 22:21:07,-6.2821,143.9935,62.76,88,90,1.48,overcast clouds
603,Torrijos,ES,2022-05-07 22:17:57,39.9819,-4.2835,61.54,44,9,4.45,clear sky
604,Hualmay,PE,2022-05-07 22:18:46,-11.0964,-77.6139,68.97,77,16,10.58,few clouds
605,Tecolutla,MX,2022-05-07 22:21:08,20.4833,-97.0167,96.66,64,9,14.41,clear sky
606,Huilong,CN,2022-05-07 22:21:09,31.8111,121.655,61.93,76,34,10.63,scattered clouds
607,Esna,EG,2022-05-07 22:21:10,25.2934,32.554,78.98,11,8,7.56,clear sky
608,Chiplun,IN,2022-05-07 22:21:10,17.5333,73.5167,75.97,87,6,2.39,clear sky
609,Woodward,US,2022-05-07 22:21:11,36.4337,-99.3904,90.63,47,0,21.85,clear sky
610,Bohuslav,UA,2022-05-07 22:21:12,49.5494,30.8744,51.28,63,88,8.23,overcast clouds
611,Eydhafushi,MV,2022-05-07 22:21:13,5.1033,73.0708,84.58,73,96,13.96,overcast clouds
612,Narok,KE,2022-05-07 22:21:13,-1.0783,35.8601,59.58,94,97,3.8,overcast clouds
613,Santa Maria,BR,2022-05-07 22:21:14,-29.6842,-53.8069,58.3,82,0,4.61,clear sky
614,Olafsvik,IS,2022-05-07 22:18:54,64.8945,-23.7142,43.54,87,100,14.85,overcast clouds
615,Rocha,UY,2022-05-07 22:21:15,-34.4833,-54.3333,58.95,87,85,2.62,overcast clouds
616,Opunake,NZ,2022-05-07 22:21:15,-39.4556,173.8583,60.85,77,48,12.19,light rain
617,Campbell River,CA,2022-05-07 22:21:16,50.0163,-125.2446,53.46,66,100,2.3,overcast clouds
618,Jumla,NP,2022-05-07 22:21:17,29.2747,82.1838,51.69,88,76,1.03,broken clouds
619,Xuchang,CN,2022-05-07 22:21:17,34.0167,113.8167,57.76,50,81,7.81,broken clouds
620,Mana,GF,2022-05-07 22:21:18,5.6592,-53.7767,77.56,89,76,7.67,broken clouds
621,Shahreza,IR,2022-05-07 22:21:19,32.0339,51.8794,57.6,53,53,5.06,broken clouds
622,Rochegda,RU,2022-05-07 22:21:19,62.8,43.25,48.54,79,41,10.2,scattered clouds
623,Letlhakane,BW,2022-05-07 22:21:20,-21.4167,25.5833,68.18,32,51,6.6,broken clouds
624,Pervomayskoye,RU,2022-05-07 22:21:20,43.919,46.7102,47.48,80,100,12.21,overcast clouds
625,Malakal,SS,2022-05-07 22:21:21,9.5334,31.6605,86.14,51,79,4.54,broken clouds
626,Jacareacanga,BR,2022-05-07 22:21:22,-6.2222,-57.7528,75.52,96,100,2.89,overcast clouds
627,Slave Lake,CA,2022-05-07 22:21:22,55.2834,-114.769,39.18,81,100,19.57,overcast clouds
628,Carutapera,BR,2022-05-07 22:21:23,-1.195,-46.02,76.23,92,99,4.05,overcast clouds
629,Kameoka,JP,2022-05-07 22:21:23,35.0,135.5833,58.69,78,11,1.01,few clouds
630,Bezhta,RU,2022-05-07 22:21:24,42.1338,46.1283,39.87,96,100,3.36,moderate rain
631,Bairiki,KI,2022-05-07 22:21:25,1.3292,172.9752,84.2,70,20,14.97,few clouds
632,Reguengos De Monsaraz,PT,2022-05-07 22:21:25,38.4253,-7.5349,66.22,36,90,4.74,overcast clouds
633,Ukiah,US,2022-05-07 22:21:26,39.1502,-123.2078,65.84,52,0,14.97,clear sky
634,Fukue,JP,2022-05-07 22:21:27,32.6881,128.8419,63.57,83,100,18.01,overcast clouds
635,Oranjemund,NA,2022-05-07 22:21:27,-28.55,16.4333,54.03,88,0,5.28,clear sky
636,Farmington,US,2022-05-07 22:21:28,36.7281,-108.2187,88.48,11,0,18.41,clear sky
637,Pilot Butte,CA,2022-05-07 22:21:29,50.4668,-104.4178,55.13,73,100,21.85,overcast clouds
638,Khani,GE,2022-05-07 22:21:29,41.9563,42.9566,44.17,99,100,2.98,overcast clouds
639,Madang,PG,2022-05-07 22:21:30,-5.2246,145.7966,80.96,86,61,4.5,broken clouds
640,Atlantic Beach,US,2022-05-07 22:16:37,30.3344,-81.3987,86.09,39,0,17.27,clear sky
641,Monzon,ES,2022-05-07 22:21:31,41.9108,0.1941,63.46,52,1,6.85,clear sky
642,Turukhansk,RU,2022-05-07 22:21:31,65.8167,87.9833,10.83,88,100,18.37,overcast clouds
643,Morondava,MG,2022-05-07 22:24:35,-20.2833,44.2833,74.77,85,0,8.08,clear sky
644,Ous,RU,2022-05-07 22:24:35,60.9058,61.5186,38.35,92,59,6.02,broken clouds
645,Booue,GA,2022-05-07 22:24:36,-0.0921,11.9385,73.38,98,100,1.57,overcast clouds
646,Nombre De Dios,MX,2022-05-07 22:24:37,23.85,-104.2333,92.75,8,1,21.47,clear sky
647,Ilula,TZ,2022-05-07 22:24:37,-7.6766,36.0366,58.57,95,23,4.83,few clouds
648,Acarau,BR,2022-05-07 22:24:38,-2.8856,-40.12,79.05,86,72,9.28,broken clouds
649,Witham,GB,2022-05-07 22:24:38,51.8001,0.6404,55.04,97,50,7.52,scattered clouds
650,Haileybury,CA,2022-05-07 22:24:39,47.449,-79.6373,59.58,31,70,6.15,broken clouds
651,Yarada,IN,2022-05-07 22:24:40,17.65,83.2667,82.56,79,92,3.36,overcast clouds
652,Bagli,IN,2022-05-07 22:24:40,22.65,76.35,86.34,21,5,3.74,clear sky
653,Valparaiso,CL,2022-05-07 22:24:41,-33.0393,-71.6273,55.63,88,100,6.91,mist
654,Berdigestyakh,RU,2022-05-07 22:24:41,62.0989,126.6992,37.42,92,100,5.84,overcast clouds
655,Ilinskiy,RU,2022-05-07 22:24:42,55.619,38.1182,53.98,46,0,7.0,clear sky
656,San Jose,US,2022-05-07 22:21:26,37.3394,-121.895,71.85,46,40,21.85,scattered clouds
657,Chimbote,PE,2022-05-07 22:24:43,-9.0853,-78.5783,67.87,81,18,10.4,few clouds
658,Bosaso,SO,2022-05-07 22:24:44,11.2842,49.1816,85.35,57,12,3.4,few clouds
659,Garowe,SO,2022-05-07 22:24:44,8.4054,48.4845,81.01,72,59,12.68,broken clouds
660,San Rafael,AR,2022-05-07 22:24:45,-34.6177,-68.3301,69.19,28,0,12.95,clear sky
661,Saint-Joseph,RE,2022-05-07 22:24:45,-21.3667,55.6167,71.98,79,28,9.93,scattered clouds
662,Poso,ID,2022-05-07 22:24:46,-1.3959,120.7524,78.64,88,98,3.83,overcast clouds
663,Laguna,US,2022-05-07 22:24:47,38.421,-121.4238,76.95,33,0,4.0,clear sky
664,Bose,IT,2022-05-07 22:24:47,45.4612,8.0137,57.29,95,98,1.45,light rain
665,Bucine,IT,2022-05-07 22:24:48,43.4764,11.6148,60.19,90,93,6.02,overcast clouds
666,Kangly,RU,2022-05-07 22:24:49,44.2544,43.0308,44.65,93,40,0.0,mist
667,Ucluelet,CA,2022-05-07 22:24:50,48.9329,-125.5528,53.1,71,98,4.0,overcast clouds
668,Sawakin,SD,2022-05-07 22:24:50,19.1059,37.3321,79.2,56,33,9.51,scattered clouds
669,Chany,RU,2022-05-07 22:24:51,55.3121,76.7647,32.9,52,1,7.02,clear sky
670,Praya,CV,2022-05-07 22:24:53,14.9215,-23.5087,72.14,73,40,19.57,scattered clouds
671,Spearfish,US,2022-05-07 22:24:53,44.4908,-103.8594,73.89,26,0,13.8,clear sky
672,Hoquiam,US,2022-05-07 22:24:54,46.9809,-123.8893,53.92,72,100,17.27,overcast clouds
673,Soe,ID,2022-05-07 22:24:55,-9.8607,124.284,66.83,93,60,5.59,broken clouds
674,Greytown,ZA,2022-05-07 22:24:55,-29.0642,30.5928,54.37,96,49,1.21,scattered clouds
675,Tambura,SS,2022-05-07 22:24:56,5.6,27.4667,70.65,89,88,1.95,light rain
676,Assare,BR,2022-05-07 22:24:57,-6.8744,-39.875,76.28,52,73,4.36,broken clouds
677,Labuan,MY,2022-05-07 22:24:57,5.2767,115.2417,79.16,100,20,1.14,few clouds
678,Urbano Santos,BR,2022-05-07 22:24:58,-3.2078,-43.4036,75.72,95,91,2.51,heavy intensity rain
679,Toul,FR,2022-05-07 22:24:58,48.6667,5.9167,61.09,71,0,6.91,clear sky
680,Hirara,JP,2022-05-07 22:24:59,24.8,125.2833,75.47,100,75,6.91,broken clouds
681,Camacha,PT,2022-05-07 22:24:59,33.0833,-16.3333,60.22,72,40,13.8,scattered clouds
682,Port Hedland,AU,2022-05-07 22:25:00,-20.3167,118.5667,69.85,43,31,9.22,scattered clouds
683,Vredendal,ZA,2022-05-07 22:25:01,-31.6683,18.5012,54.95,81,15,3.8,few clouds
684,Kiama,AU,2022-05-07 22:25:01,-34.6833,150.8667,58.37,63,0,5.01,clear sky
685,Esil,KZ,2022-05-07 22:25:02,51.9556,66.4042,41.63,38,2,7.94,clear sky
686,Jaisalmer,IN,2022-05-07 22:22:25,26.9147,70.9181,85.78,39,0,17.67,clear sky
687,Tokur,RU,2022-05-07 22:25:03,53.1333,132.9,30.18,80,14,2.08,few clouds
688,Talakan,RU,2022-05-07 22:25:04,50.3167,130.3667,41.18,62,6,6.35,clear sky
689,Ganzhou,CN,2022-05-07 22:25:04,28.8184,115.4327,67.87,96,100,2.42,overcast clouds
690,Bay Roberts,CA,2022-05-07 22:25:05,47.5999,-53.2648,42.06,56,98,5.01,overcast clouds
691,Picota,PE,2022-05-07 22:35:21,-6.9197,-76.3304,88.29,83,59,1.68,broken clouds
692,Beira,MZ,2022-05-07 22:35:21,-19.8436,34.8389,68.67,83,4,6.42,clear sky
693,Grand Forks,US,2022-05-07 22:35:22,47.9417,-97.4337,71.33,52,75,28.77,broken clouds
694,Manzanillo,CU,2022-05-07 22:35:22,20.3433,-77.1167,84.63,60,8,8.46,clear sky
695,Pisco,PE,2022-05-07 22:30:31,-13.7,-76.2167,69.85,73,0,10.36,clear sky
